"UU2020";"UU2020lib";"TUU2017";"TDUU2017";"TYPE_UU2020";"NB_COM";"UU2020libNCC";"REG_dom";"DEP_dom";"DEPshort_dom";"regdep"
"83201";"Tourves";2;21;1;1;"TOURVES";"93";"83";"83-Var";"PACA/83-Var"
"83202";"Rocbaron";2;21;1;1;"ROCBARON";"93";"83";"83-Var";"PACA/83-Var"
"83203";"Pourrières";2;21;1;1;"POURRIERES";"93";"83";"83-Var";"PACA/83-Var"
"83204";"Garéoult";2;21;1;1;"GAREOULT";"93";"83";"83-Var";"PACA/83-Var"
"83205";"Pierrefeu-du-Var";2;21;1;1;"PIERREFEU DU VAR";"93";"83";"83-Var";"PACA/83-Var"
"83206";"Salernes";2;21;2;3;"SALERNES";"93";"83";"83-Var";"PACA/83-Var"
"83207";"Saint-Tropez";2;22;2;3;"SAINT TROPEZ";"93";"83";"83-Var";"PACA/83-Var"
"83208";"Lorgues";2;22;1;1;"LORGUES";"93";"83";"83-Var";"PACA/83-Var"
"83209";"Montauroux";2;22;2;2;"MONTAUROUX";"93";"83";"83-Var";"PACA/83-Var"
"83301";"La Londe-les-Maures";3;31;1;1;"LA LONDE LES MAURES";"93";"83";"83-Var";"PACA/83-Var"
"83302";"Cavalaire-sur-Mer";3;31;2;2;"CAVALAIRE SUR MER";"93";"83";"83-Var";"PACA/83-Var"
"83303";"Fayence";3;31;2;3;"FAYENCE";"93";"83";"83-Var";"PACA/83-Var"
"83304";"Cogolin";3;31;1;1;"COGOLIN";"93";"83";"83-Var";"PACA/83-Var"
"83305";"Vidauban";3;31;1;1;"VIDAUBAN";"93";"83";"83-Var";"PACA/83-Var"
"83306";"Roquebrune-sur-Argens";3;31;1;1;"ROQUEBRUNE SUR ARGENS";"93";"83";"83-Var";"PACA/83-Var"
"83307";"Bormes-les-Mimosas-Le Lavandou";3;31;2;3;"BORMES LES MIMOSAS LE LAVANDOU";"93";"83";"83-Var";"PACA/83-Var"
"83308";"Gonfaron";3;32;2;4;"GONFARON";"93";"83";"83-Var";"PACA/83-Var"
"83309";"Le Luc";3;32;2;2;"LE LUC";"93";"83";"83-Var";"PACA/83-Var"
"83310";"Saint-Maximin-la-Sainte-Baume";3;32;1;1;"SAINT MAXIMIN LA SAINTE BAUME";"93";"83";"83-Var";"PACA/83-Var"
"83311";"Sainte-Maxime";3;32;2;2;"SAINTE MAXIME";"93";"83";"83-Var";"PACA/83-Var"
"83401";"Brignoles";4;41;2;3;"BRIGNOLES";"93";"83";"83-Var";"PACA/83-Var"
"83501";"Draguignan";5;51;2;6;"DRAGUIGNAN";"93";"83";"83-Var";"PACA/83-Var"
"83502";"Fréjus";5;52;2;3;"FREJUS";"93";"83";"83-Var";"PACA/83-Var"
"84000";"Communes hors unité urbaine du département 84";0;0;0;71;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 84";"93";"84";"84-Vau";"PACA/84-Vau"
"84101";"Mérindol";1;11;1;1;"MERINDOL";"93";"84";"84-Vau";"PACA/84-Vau"
"84102";"La Motte-d'Aigues";1;11;2;2;"LA MOTTE D AIGUES";"93";"84";"84-Vau";"PACA/84-Vau"
"84103";"Sainte-Cécile-les-Vignes";1;12;1;1;"SAINTE CECILE LES VIGNES";"93";"84";"84-Vau";"PACA/84-Vau"
"84104";"Sérignan-du-Comtat";1;12;1;1;"SERIGNAN DU COMTAT";"93";"84";"84-Vau";"PACA/84-Vau"
"84105";"Bédoin";1;13;1;1;"BEDOIN";"93";"84";"84-Vau";"PACA/84-Vau"
"84106";"Villelaure";1;13;1;1;"VILLELAURE";"93";"84";"84-Vau";"PACA/84-Vau"
"84107";"Saint-Saturnin-lès-Apt";1;13;2;2;"SAINT SATURNIN LES APT";"93";"84";"84-Vau";"PACA/84-Vau"
"84108";"Mondragon";1;13;1;1;"MONDRAGON";"93";"84";"84-Vau";"PACA/84-Vau"
"84109";"Lapalud";1;13;1;1;"LAPALUD";"93";"84";"84-Vau";"PACA/84-Vau"
"84110";"Malaucène";1;14;2;3;"MALAUCENE";"93";"84";"84-Vau";"PACA/84-Vau"
"84111";"Caumont-sur-Durance";1;14;1;1;"CAUMONT SUR DURANCE";"93";"84";"84-Vau";"PACA/84-Vau"
"84201";"La Tour-d'Aigues";2;21;2;2;"LA TOUR D AIGUES";"93";"84";"84-Vau";"PACA/84-Vau"
"84202";"Camaret-sur-Aigues";2;21;2;2;"CAMARET SUR AIGUES";"93";"84";"84-Vau";"PACA/84-Vau"
"84203";"Piolenc";2;22;2;2;"PIOLENC";"93";"84";"84-Vau";"PACA/84-Vau"
"84204";"Vaison-la-Romaine";2;22;2;4;"VAISON LA ROMAINE";"93";"84";"84-Vau";"PACA/84-Vau"
"84205";"Valréas";2;22;1;1;"VALREAS";"93";"84";"84-Vau";"PACA/84-Vau"
"84301";"Cadenet";3;31;2;5;"CADENET";"93";"84";"84-Vau";"PACA/84-Vau"
"84302";"Bollène";3;31;1;1;"BOLLENE";"93";"84";"84-Vau";"PACA/84-Vau"
"84303";"Apt";3;32;2;3;"APT";"93";"84";"84-Vau";"PACA/84-Vau"
"84401";"Pertuis";4;41;1;1;"PERTUIS";"93";"84";"84-Vau";"PACA/84-Vau"
"85000";"Communes hors unité urbaine du département 85";0;0;0;174;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 85";"52";"85";"85-Ven";"PDL/85-Ven"
"85101";"Moutiers-les-Mauxfaits";1;11;1;1;"MOUTIERS LES MAUXFAITS";"52";"85";"85-Ven";"PDL/85-Ven"
"85102";"Saint-Mathurin";1;11;1;1;"SAINT MATHURIN";"52";"85";"85-Ven";"PDL/85-Ven"
"85103";"Saint-Michel-en-l'Herm";1;11;1;1;"SAINT MICHEL EN L HERM";"52";"85";"85-Ven";"PDL/85-Ven"
"85104";"Landevieille";1;11;2;2;"LANDEVIEILLE";"52";"85";"85-Ven";"PDL/85-Ven"
"85105";"Longeville-sur-Mer";1;11;1;1;"LONGEVILLE SUR MER";"52";"85";"85-Ven";"PDL/85-Ven"
"85106";"L'Île-d'Olonne";1;12;1;1;"L ILE D OLONNE";"52";"85";"85-Ven";"PDL/85-Ven"
"85107";"L'Aiguillon-la-Presqu'île";1;12;1;1;"L AIGUILLON LA PRESQU ILE";"52";"85";"85-Ven";"PDL/85-Ven"
"85108";"Mareuil-sur-Lay-Dissais";1;12;1;1;"MAREUIL SUR LAY DISSAIS";"52";"85";"85-Ven";"PDL/85-Ven"
"85109";"Angles";1;12;1;1;"ANGLES";"52";"85";"85-Ven";"PDL/85-Ven"
"85110";"Les Epesses";1;12;1;1;"LES EPESSES";"52";"85";"85-Ven";"PDL/85-Ven"
"85111";"Nesmy";1;12;1;1;"NESMY";"52";"85";"85-Ven";"PDL/85-Ven"
"85112";"La Tranche-sur-Mer";1;12;1;1;"LA TRANCHE SUR MER";"52";"85";"85-Ven";"PDL/85-Ven"
"85113";"Saint-Jean-d'Hermine";1;13;1;1;"SAINT JEAN D HERMINE";"52";"85";"85-Ven";"PDL/85-Ven"
"85114";"L'Épine";1;12;2;2;"L EPINE";"52";"85";"85-Ven";"PDL/85-Ven"
"85115";"La Gaubretière";1;13;1;1;"LA GAUBRETIERE";"52";"85";"85-Ven";"PDL/85-Ven"
"85116";"L'Herbergement";1;13;1;1;"L HERBERGEMENT";"52";"85";"85-Ven";"PDL/85-Ven"
"85117";"Coëx";1;13;1;1;"COEX";"52";"85";"85-Ven";"PDL/85-Ven"
"85118";"Treize-Septiers";1;13;1;1;"TREIZE SEPTIERS";"52";"85";"85-Ven";"PDL/85-Ven"
"85119";"Rocheservière";1;13;1;1;"ROCHESERVIERE";"52";"85";"85-Ven";"PDL/85-Ven"
"85120";"Bournezeau";1;13;1;1;"BOURNEZEAU";"52";"85";"85-Ven";"PDL/85-Ven"
"85121";"Saint-Philbert-de-Bouaine";1;13;1;1;"SAINT PHILBERT DE BOUAINE";"52";"85";"85-Ven";"PDL/85-Ven"
"85122";"Les Lucs-sur-Boulogne";1;13;1;1;"LES LUCS SUR BOULOGNE";"52";"85";"85-Ven";"PDL/85-Ven"
"85123";"Commequiers";1;13;1;1;"COMMEQUIERS";"52";"85";"85-Ven";"PDL/85-Ven"
"85124";"Chavagnes-en-Paillers";1;13;1;1;"CHAVAGNES EN PAILLERS";"52";"85";"85-Ven";"PDL/85-Ven"
"85125";"Saint-Laurent-sur-Sèvre";1;13;1;1;"SAINT LAURENT SUR SEVRE";"52";"85";"85-Ven";"PDL/85-Ven"
"85126";"La Chaize-le-Vicomte";1;13;1;1;"LA CHAIZE LE VICOMTE";"52";"85";"85-Ven";"PDL/85-Ven"
"85127";"Saint-Fulgent";1;13;1;1;"SAINT FULGENT";"52";"85";"85-Ven";"PDL/85-Ven"
"85128";"La Châtaigneraie";1;14;2;2;"LA CHATAIGNERAIE";"52";"85";"85-Ven";"PDL/85-Ven"
"85129";"Beauvoir-sur-Mer";1;13;1;1;"BEAUVOIR SUR MER";"52";"85";"85-Ven";"PDL/85-Ven"
"85130";"La Bruffière";1;13;1;1;"LA BRUFFIERE";"52";"85";"85-Ven";"PDL/85-Ven"
"85131";"Jard-sur-Mer";1;13;2;2;"JARD SUR MER";"52";"85";"85-Ven";"PDL/85-Ven"
"85132";"Benet";1;14;1;1;"BENET";"52";"85";"85-Ven";"PDL/85-Ven"
"85133";"Dompierre-sur-Yon";1;14;1;1;"DOMPIERRE SUR YON";"52";"85";"85-Ven";"PDL/85-Ven"
"85134";"Venansault";1;14;1;1;"VENANSAULT";"52";"85";"85-Ven";"PDL/85-Ven"
"85135";"Noirmoutier-en-l'Île";1;14;1;1;"NOIRMOUTIER EN L ILE";"52";"85";"85-Ven";"PDL/85-Ven"
"85136";"L'Île-d'Yeu";1;14;1;1;"L ILE D YEU";"52";"85";"85-Ven";"PDL/85-Ven"
"85137";"Mouilleron-le-Captif";1;14;1;1;"MOUILLERON LE CAPTIF";"52";"85";"85-Ven";"PDL/85-Ven"
"85138";"La Garnache";1;14;1;1;"LA GARNACHE";"52";"85";"85-Ven";"PDL/85-Ven"
"85139";"Sainte-Florence";1;11;2;2;"SAINTE FLORENCE";"52";"85";"85-Ven";"PDL/85-Ven"
"85201";"Les Achards";2;21;1;1;"LES ACHARDS";"52";"85";"85-Ven";"PDL/85-Ven"
"85202";"La Ferrière";2;21;1;1;"LA FERRIERE";"52";"85";"85-Ven";"PDL/85-Ven"
"85203";"Pouzauges";2;21;1;1;"POUZAUGES";"52";"85";"85-Ven";"PDL/85-Ven"
"85204";"Chanverrie";2;21;1;1;"CHANVERRIE";"52";"85";"85-Ven";"PDL/85-Ven"
"85205";"Mortagne-sur-Sèvre";2;21;1;1;"MORTAGNE SUR SEVRE";"52";"85";"85-Ven";"PDL/85-Ven"
"85206";"Bellevigny";2;21;1;1;"BELLEVIGNY";"52";"85";"85-Ven";"PDL/85-Ven"
"85207";"Sèvremont";2;21;1;1;"SEVREMONT";"52";"85";"85-Ven";"PDL/85-Ven"
"85208";"Aubigny-Les Clouzeaux";2;21;1;1;"AUBIGNY LES CLOUZEAUX";"52";"85";"85-Ven";"PDL/85-Ven"
"85209";"Bretignolles-sur-Mer";2;22;2;2;"BRETIGNOLLES SUR MER";"52";"85";"85-Ven";"PDL/85-Ven"
"85210";"Talmont-Saint-Hilaire";2;22;1;1;"TALMONT SAINT HILAIRE";"52";"85";"85-Ven";"PDL/85-Ven"
"85211";"Chantonnay";2;22;1;1;"CHANTONNAY";"52";"85";"85-Ven";"PDL/85-Ven"
"85212";"Le Poiré-sur-Vie";2;22;1;1;"LE POIRE SUR VIE";"52";"85";"85-Ven";"PDL/85-Ven"
"85213";"Essarts-en-Bocage";2;21;1;1;"ESSARTS EN BOCAGE";"52";"85";"85-Ven";"PDL/85-Ven"
"85214";"Aizenay";2;22;1;1;"AIZENAY";"52";"85";"85-Ven";"PDL/85-Ven"
"85215";"Luçon";2;22;1;1;"LUCON";"52";"85";"85-Ven";"PDL/85-Ven"
"85301";"Les Herbiers";3;32;1;1;"LES HERBIERS";"52";"85";"85-Ven";"PDL/85-Ven"
"85302";"Fontenay-le-Comte";3;32;2;4;"FONTENAY LE COMTE";"52";"85";"85-Ven";"PDL/85-Ven"
"85401";"Montaigu-Vendée";4;41;1;1;"MONTAIGU VENDEE";"52";"85";"85-Ven";"PDL/85-Ven"
"85402";"Challans";4;42;2;3;"CHALLANS";"52";"85";"85-Ven";"PDL/85-Ven"
"85403";"Saint-Hilaire-de-Riez";4;43;2;7;"SAINT HILAIRE DE RIEZ";"52";"85";"85-Ven";"PDL/85-Ven"
"85404";"Les Sables-d'Olonne";4;44;1;1;"LES SABLES D OLONNE";"52";"85";"85-Ven";"PDL/85-Ven"
"85501";"La Roche-sur-Yon";5;51;1;1;"LA ROCHE SUR YON";"52";"85";"85-Ven";"PDL/85-Ven"
"86000";"Communes hors unité urbaine du département 86";0;0;0;224;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 86";"75";"86";"86-Vie";"NAQ/86-Vie"
"86101";"Quinçay";1;11;1;1;"QUINCAY";"75";"86";"86-Vie";"NAQ/86-Vie"
"86102";"Mirebeau";1;11;1;1;"MIREBEAU";"75";"86";"86-Vie";"NAQ/86-Vie"
"86103";"Lencloître";1;11;1;1;"LENCLOITRE";"75";"86";"86-Vie";"NAQ/86-Vie"
"86104";"Lusignan";1;12;1;1;"LUSIGNAN";"75";"86";"86-Vie";"NAQ/86-Vie"
"86105";"Saint-Julien-l'Ars";1;12;1;1;"SAINT JULIEN L ARS";"75";"86";"86-Vie";"NAQ/86-Vie"
"86106";"Nieuil-l'Espoir";1;12;1;1;"NIEUIL L ESPOIR";"75";"86";"86-Vie";"NAQ/86-Vie"
"86107";"Nouaillé-Maupertuis";1;12;1;1;"NOUAILLE MAUPERTUIS";"75";"86";"86-Vie";"NAQ/86-Vie"
"86108";"Iteuil";1;12;1;1;"ITEUIL";"75";"86";"86-Vie";"NAQ/86-Vie"
"86109";"Dangé-Saint-Romain";1;12;1;1;"DANGE SAINT ROMAIN";"75";"86";"86-Vie";"NAQ/86-Vie"
"86110";"Gençay";1;13;2;2;"GENCAY";"75";"86";"86-Vie";"NAQ/86-Vie"
"86111";"Lussac-les-Châteaux";1;13;2;2;"LUSSAC LES CHATEAUX";"75";"86";"86-Vie";"NAQ/86-Vie"
"86112";"Montamisé";1;13;1;1;"MONTAMISE";"75";"86";"86-Vie";"NAQ/86-Vie"
"86113";"Vouillé";1;13;1;1;"VOUILLE";"75";"86";"86-Vie";"NAQ/86-Vie"
"86114";"Civray";1;13;2;2;"CIVRAY";"75";"86";"86-Vie";"NAQ/86-Vie"
"86115";"Saint-Georges-lès-Baillargeaux";1;14;1;1;"SAINT GEORGES LES BAILLARGEAUX";"75";"86";"86-Vie";"NAQ/86-Vie"
"86116";"Vivonne";1;14;1;1;"VIVONNE";"75";"86";"86-Vie";"NAQ/86-Vie"
"86117";"Mignaloux-Beauvoir";1;14;1;1;"MIGNALOUX BEAUVOIR";"75";"86";"86-Vie";"NAQ/86-Vie"
"86118";"Fontaine-le-Comte";1;14;2;2;"FONTAINE LE COMTE";"75";"86";"86-Vie";"NAQ/86-Vie"
"86201";"Neuville-de-Poitou";2;21;1;1;"NEUVILLE DE POITOU";"75";"86";"86-Vie";"NAQ/86-Vie"
"86202";"Montmorillon";2;21;1;1;"MONTMORILLON";"75";"86";"86-Vie";"NAQ/86-Vie"
"86203";"Ligugé";2;21;2;2;"LIGUGE";"75";"86";"86-Vie";"NAQ/86-Vie"
"86204";"Loudun";2;21;1;1;"LOUDUN";"75";"86";"86-Vie";"NAQ/86-Vie"
"86205";"Chauvigny";2;22;1;1;"CHAUVIGNY";"75";"86";"86-Vie";"NAQ/86-Vie"
"86401";"Châtellerault";4;44;2;4;"CHATELLERAULT";"75";"86";"86-Vie";"NAQ/86-Vie"
"86601";"Poitiers";6;61;2;8;"POITIERS";"75";"86";"86-Vie";"NAQ/86-Vie"
"87000";"Communes hors unité urbaine du département 87";0;0;0;173;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 87";"75";"87";"87-HVi";"NAQ/87-HVi"
"87101";"Bosmie-l'Aiguille";1;12;1;1;"BOSMIE L AIGUILLE";"75";"87";"87-HVi";"NAQ/87-HVi"
"87102";"Saint-Priest-Taurion";1;12;1;1;"SAINT PRIEST TAURION";"75";"87";"87-HVi";"NAQ/87-HVi"
"87103";"Rochechouart";1;13;1;1;"ROCHECHOUART";"75";"87";"87-HVi";"NAQ/87-HVi"
"87104";"Saint-Léonard-de-Noblat";1;14;1;1;"SAINT LEONARD DE NOBLAT";"75";"87";"87-HVi";"NAQ/87-HVi"
"87105";"Rilhac-Rancon";1;14;1;1;"RILHAC RANCON";"75";"87";"87-HVi";"NAQ/87-HVi"
"87106";"Bellac";1;14;2;2;"BELLAC";"75";"87";"87-HVi";"NAQ/87-HVi"
"87201";"Ambazac";2;21;1;1;"AMBAZAC";"75";"87";"87-HVi";"NAQ/87-HVi"
"87202";"Saint-Yrieix-la-Perche";2;21;1;1;"SAINT YRIEIX LA PERCHE";"75";"87";"87-HVi";"NAQ/87-HVi"
"87203";"Aixe-sur-Vienne";2;22;2;2;"AIXE SUR VIENNE";"75";"87";"87-HVi";"NAQ/87-HVi"
"87301";"Saint-Junien";3;31;1;1;"SAINT JUNIEN";"75";"87";"87-HVi";"NAQ/87-HVi"
"87601";"Limoges";6;62;2;10;"LIMOGES";"75";"87";"87-HVi";"NAQ/87-HVi"
"88000";"Communes hors unité urbaine du département 88";0;0;0;408;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 88";"44";"88";"88-Vos";"GES/88-Vos"
"88101";"Liffol-le-Grand";1;11;1;1;"LIFFOL LE GRAND";"44";"88";"88-Vos";"GES/88-Vos"
"88102";"Vincey";1;11;1;1;"VINCEY";"44";"88";"88-Vos";"GES/88-Vos"
"88103";"Pouxeux";1;11;2;2;"POUXEUX";"44";"88";"88-Vos";"GES/88-Vos"
"88104";"Granges-Aumontzey";1;12;1;1;"GRANGES AUMONTZEY";"44";"88";"88-Vos";"GES/88-Vos"
"88105";"Arches";1;12;2;2;"ARCHES";"44";"88";"88-Vos";"GES/88-Vos"
"88106";"Ban-de-Laveline";1;12;2;6;"BAN DE LAVELINE";"44";"88";"88-Vos";"GES/88-Vos"
"88107";"Contrexéville";1;13;1;1;"CONTREXEVILLE";"44";"88";"88-Vos";"GES/88-Vos"
"88108";"Uxegney";1;13;2;2;"UXEGNEY";"44";"88";"88-Vos";"GES/88-Vos"
"88109";"Nomexy";1;13;2;2;"NOMEXY";"44";"88";"88-Vos";"GES/88-Vos"
"88110";"Le Val-d'Ajol";1;13;1;1;"LE VAL D AJOL";"44";"88";"88-Vos";"GES/88-Vos"
"88111";"Bruyères";1;14;2;3;"BRUYERES";"44";"88";"88-Vos";"GES/88-Vos"
"88201";"Vittel";2;21;1;1;"VITTEL";"44";"88";"88-Vos";"GES/88-Vos"
"88202";"Rambervillers";2;21;2;2;"RAMBERVILLERS";"44";"88";"88-Vos";"GES/88-Vos"
"88203";"Charmes";2;21;2;3;"CHARMES";"44";"88";"88-Vos";"GES/88-Vos"
"88204";"Neufchâteau";2;21;1;1;"NEUFCHATEAU";"44";"88";"88-Vos";"GES/88-Vos"
"88205";"Mirecourt";2;22;2;4;"MIRECOURT";"44";"88";"88-Vos";"GES/88-Vos"
"88206";"Gérardmer";2;22;2;2;"GERARDMER";"44";"88";"88-Vos";"GES/88-Vos"
"88301";"Moyenmoutier";3;31;2;6;"MOYENMOUTIER";"44";"88";"88-Vos";"GES/88-Vos"
"88302";"La Bresse";3;31;2;4;"LA BRESSE";"44";"88";"88-Vos";"GES/88-Vos"
"88303";"Vagney";3;31;2;10;"VAGNEY";"44";"88";"88-Vos";"GES/88-Vos"
"88304";"Le Thillot";3;32;2;8;"LE THILLOT";"44";"88";"88-Vos";"GES/88-Vos"
"88401";"Remiremont";4;41;2;6;"REMIREMONT";"44";"88";"88-Vos";"GES/88-Vos"
"88402";"Saint-Dié-des-Vosges";4;44;2;16;"SAINT DIE DES VOSGES";"44";"88";"88-Vos";"GES/88-Vos"
"88501";"Épinal";5;51;2;12;"EPINAL";"44";"88";"88-Vos";"GES/88-Vos"
"89000";"Communes hors unité urbaine du département 89";0;0;0;395;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 89";"27";"89";"89-Yon";"BFC/89-Yon"
"89101";"Champigny";1;11;1;1;"CHAMPIGNY";"27";"89";"89-Yon";"BFC/89-Yon"
"89102";"Chablis";1;11;1;1;"CHABLIS";"27";"89";"89-Yon";"BFC/89-Yon"
"89103";"Toucy";1;12;1;1;"TOUCY";"27";"89";"89-Yon";"BFC/89-Yon"
"89104";"Saint-Julien-du-Sault";1;12;2;2;"SAINT JULIEN DU SAULT";"27";"89";"89-Yon";"BFC/89-Yon"
"89105";"Appoigny";1;13;1;1;"APPOIGNY";"27";"89";"89-Yon";"BFC/89-Yon"
"89106";"Brienon-sur-Armançon";1;13;1;1;"BRIENON SUR ARMANCON";"27";"89";"89-Yon";"BFC/89-Yon"
"89107";"Pont-sur-Yonne";1;13;1;1;"PONT SUR YONNE";"27";"89";"89-Yon";"BFC/89-Yon"
"89108";"Villeneuve-la-Guyard";1;13;1;1;"VILLENEUVE LA GUYARD";"27";"89";"89-Yon";"BFC/89-Yon"
"89109";"Saint-Florentin";1;14;1;1;"SAINT FLORENTIN";"27";"89";"89-Yon";"BFC/89-Yon"
"89201";"Tonnerre";2;21;2;2;"TONNERRE";"27";"89";"89-Yon";"BFC/89-Yon"
"89202";"Villeneuve-sur-Yonne";2;21;1;1;"VILLENEUVE SUR YONNE";"27";"89";"89-Yon";"BFC/89-Yon"
"89203";"Avallon";2;21;1;1;"AVALLON";"27";"89";"89-Yon";"BFC/89-Yon"
"89204";"Joigny";2;22;1;1;"JOIGNY";"27";"89";"89-Yon";"BFC/89-Yon"
"89301";"Migennes";3;31;2;4;"MIGENNES";"27";"89";"89-Yon";"BFC/89-Yon"
"89401";"Sens";4;43;2;6;"SENS";"27";"89";"89-Yon";"BFC/89-Yon"
"89402";"Auxerre";4;44;2;3;"AUXERRE";"27";"89";"89-Yon";"BFC/89-Yon"
"90000";"Communes hors unité urbaine du département 90";0;0;0;60;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 90";"27";"90";"90-TdB";"BFC/90-TdB"
"90101";"Rougemont-le-Château";1;11;2;4;"ROUGEMONT LE CHATEAU";"27";"90";"90-TdB";"BFC/90-TdB"
"90102";"Roppe";1;11;2;4;"ROPPE";"27";"90";"90-TdB";"BFC/90-TdB"
"90103";"Étueffont";1;12;2;4;"ETUEFFONT";"27";"90";"90-TdB";"BFC/90-TdB"
"90201";"Giromagny";2;21;2;4;"GIROMAGNY";"27";"90";"90-TdB";"BFC/90-TdB"
"90301";"Delle (partie française)";3;31;5;3;"DELLE (PARTIE FRANCAISE)";"27";"90";"90-TdB";"BFC/90-TdB"
"91000";"Communes hors unité urbaine du département 91";0;0;0;72;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 91";"11";"91";"91-Ess";"IDF/91-Ess"
"91101";"Pussay";1;11;1;1;"PUSSAY";"11";"91";"91-Ess";"IDF/91-Ess"
"91102";"Vert-le-Grand";1;11;1;1;"VERT LE GRAND";"11";"91";"91-Ess";"IDF/91-Ess"
"91103";"Maisse";1;12;1;1;"MAISSE";"11";"91";"91-Ess";"IDF/91-Ess"
"91104";"Vert-le-Petit";1;12;1;1;"VERT LE PETIT";"11";"91";"91-Ess";"IDF/91-Ess"
"91105";"Briis-sous-Forges";1;13;1;1;"BRIIS SOUS FORGES";"11";"91";"91-Ess";"IDF/91-Ess"
"91106";"Boissy-sous-Saint-Yon";1;13;1;1;"BOISSY SOUS SAINT YON";"11";"91";"91-Ess";"IDF/91-Ess"
"91107";"Tigery";1;14;1;1;"TIGERY";"11";"91";"91-Ess";"IDF/91-Ess"
"91108";"Angerville";1;14;1;1;"ANGERVILLE";"11";"91";"91-Ess";"IDF/91-Ess"
"91201";"Boutigny-sur-Essonne";2;21;2;4;"BOUTIGNY SUR ESSONNE";"11";"91";"91-Ess";"IDF/91-Ess"
"91202";"Milly-la-Forêt";2;21;2;2;"MILLY LA FORET";"11";"91";"91-Ess";"IDF/91-Ess"
"91203";"Le Mérévillois";2;21;2;3;"LE MEREVILLOIS";"11";"91";"91-Ess";"IDF/91-Ess"
"91204";"Saint-Chéron";2;21;2;2;"SAINT CHERON";"11";"91";"91-Ess";"IDF/91-Ess"
"91205";"Marolles-en-Hurepoix";2;21;2;2;"MAROLLES EN HUREPOIX";"11";"91";"91-Ess";"IDF/91-Ess"
"91206";"La Ferté-Alais";2;22;2;4;"LA FERTE ALAIS";"11";"91";"91-Ess";"IDF/91-Ess"
"91301";"Limours";3;31;2;2;"LIMOURS";"11";"91";"91-Ess";"IDF/91-Ess"
"91302";"Dourdan";3;31;2;2;"DOURDAN";"11";"91";"91-Ess";"IDF/91-Ess"
"91303";"Ballancourt-sur-Essonne";3;32;2;3;"BALLANCOURT SUR ESSONNE";"11";"91";"91-Ess";"IDF/91-Ess"
"91304";"Étréchy";3;32;2;6;"ETRECHY";"11";"91";"91-Ess";"IDF/91-Ess"
"91401";"Étampes";4;43;2;3;"ETAMPES";"11";"91";"91-Ess";"IDF/91-Ess"
"95000";"Communes hors unité urbaine du département 95";0;0;0;88;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 95";"11";"95";"95-VdO";"IDF/95-VdO"
"95101";"Saint-Witz";1;11;1;1;"SAINT WITZ";"11";"95";"95-VdO";"IDF/95-VdO"
"95102";"Vémars";1;11;1;1;"VEMARS";"11";"95";"95-VdO";"IDF/95-VdO"
"95103";"Saint-Martin-du-Tertre";1;12;1;1;"SAINT MARTIN DU TERTRE";"11";"95";"95-VdO";"IDF/95-VdO"
"95104";"Belloy-en-France";1;12;2;2;"BELLOY EN FRANCE";"11";"95";"95-VdO";"IDF/95-VdO"
"95105";"Marines";1;13;1;1;"MARINES";"11";"95";"95-VdO";"IDF/95-VdO"
"95106";"Presles";1;13;1;1;"PRESLES";"11";"95";"95-VdO";"IDF/95-VdO"
"95107";"Bruyères-sur-Oise";1;14;1;1;"BRUYERES SUR OISE";"11";"95";"95-VdO";"IDF/95-VdO"
"95108";"Ennery";1;11;1;1;"ENNERY";"11";"95";"95-VdO";"IDF/95-VdO"
"95201";"Menucourt";2;21;1;1;"MENUCOURT";"11";"95";"95-VdO";"IDF/95-VdO"
"95202";"Magny-en-Vexin";2;21;2;2;"MAGNY EN VEXIN";"11";"95";"95-VdO";"IDF/95-VdO"
"95203";"Montsoult";2;22;2;3;"MONTSOULT";"11";"95";"95-VdO";"IDF/95-VdO"
"95301";"Louvres";3;31;2;2;"LOUVRES";"11";"95";"95-VdO";"IDF/95-VdO"
"95302";"Viarmes";3;32;2;5;"VIARMES";"11";"95";"95-VdO";"IDF/95-VdO"
"95303";"Fosses";3;32;2;3;"FOSSES";"11";"95";"95-VdO";"IDF/95-VdO"
"9A000";"Communes hors unité urbaine du département 971";0;0;0;6;"COMMUNES HORS UNITE URBAINE DU DEPARTEMENT 971";"1";"971";"971-Gua";"GUA/971-Gua"
"9A101";"Anse-Bertrand";1;14;1;1;"ANSE BERTRAND";"1";"971";"971-Gua";"GUA/971-Gua"
"9A201";"Grand-Bourg";2;21;1;1;"GRAND BOURG";"1";"971";"971-Gua";"GUA/971-Gua"
"9A202";"Port-Louis";2;21;1;1;"PORT LOUIS";"1";"971";"971-Gua";"GUA/971-Gua"
"9A203";"Pointe-Noire";2;21;1;1;"POINTE NOIRE";"1";"971";"971-Gua";"GUA/971-Gua"
"9A204";"Bouillante";2;22;1;1;"BOUILLANTE";"1";"971";"971-Gua";"GUA/971-Gua"
